15:00:00,9.96,--,0,0
15:00:00,9.96,--,0,0
15:00:00,9.96,--,114,113544
14:59:56,9.96,--,92,91632
14:59:51,9.96,--,41,40836
14:59:45,9.96,--,227,226092
14:59:41,9.96,--,63,62748
14:59:36,9.96,--,128,127488
14:59:31,9.96,--,76,75696
14:59:26,9.96,--,158,157368
14:59:21,9.96,--,264,262944
14:59:15,9.96,--,167,166332
14:59:10,9.96,--,197,196212
14:59:05,9.96,--,268,266928
14:59:00,9.96,--,122,121512
14:58:56,9.96,--,81,80676
14:58:51,9.96,--,40,39840
14:58:46,9.96,--,102,101592
14:58:40,9.96,--,58,57768
14:58:35,9.96,--,159,158364
14:58:30,9.96,--,45,44820
14:58:25,9.96,--,321,319716
14:58:20,9.96,--,34,33864
14:58:15,9.96,--,238,237048
14:58:11,9.96,--,96,95616
14:58:06,9.96,--,131,130476
14:58:00,9.96,--,138,137448
14:57:55,9.96,--,80,79680
14:57:50,9.96,--,76,75696
14:57:45,9.96,--,721,718116
14:57:40,9.96,--,159,158364
14:57:35,9.96,--,163,162348
14:57:30,9.96,--,90,89640
14:57:25,9.96,--,151,150396
14:57:20,9.96,--,117,116532
14:57:15,9.96,--,169,168324
14:57:10,9.96,--,178,177288
14:57:05,9.96,--,42,41832
14:57:00,9.96,--,574,571704
14:56:55,9.96,--,201,200196
14:56:50,9.96,--,76,75696
14:56:45,9.96,--,168,167328
14:56:40,9.96,--,61,60756
14:56:35,9.96,--,62,61752
14:56:30,9.96,--,67,66732
14:56:25,9.96,--,43,42828
14:56:20,9.96,--,419,417324
14:56:15,9.96,--,156,155376
14:56:10,9.96,--,98,97608
14:56:05,9.96,--,47,46812
14:56:00,9.96,--,287,285852
14:55:55,9.96,--,85,84660
14:55:50,9.96,--,76,75696
14:55:45,9.96,--,131,130476
14:55:40,9.96,--,95,94620
14:55:35,9.96,--,110,109560
14:55:30,9.96,--,89,88644
14:55:25,9.96,--,130,129480
14:55:20,9.96,--,66,65736
14:55:15,9.96,--,139,138444
14:55:10,9.96,--,251,249996
14:55:05,9.96,--,66,65736
14:55:00,9.96,--,148,147408
14:54:55,9.96,--,211,210156
14:54:50,9.96,--,108,107568
14:54:45,9.96,--,48,47808
14:54:40,9.96,--,194,193224
14:54:35,9.96,--,558,555768
14:54:30,9.96,--,48,47808
14:54:25,9.96,--,108,107568
14:54:20,9.96,--,143,142428
14:54:15,9.96,--,73,72708
14:54:10,9.96,--,132,131472
14:54:05,9.96,--,25,24900
14:54:00,9.96,--,171,170316
14:53:55,9.96,--,575,572700
14:53:50,9.96,--,112,111552
14:53:45,9.96,--,36,35856
14:53:40,9.96,--,346,344616
14:53:35,9.96,--,564,561744
14:53:30,9.96,--,51,50796
14:53:25,9.96,--,154,153384
14:53:20,9.96,--,108,107568
14:53:15,9.96,--,89,88644
14:53:10,9.96,--,37,36852
14:53:05,9.96,--,81,80676
14:53:00,9.96,--,49,48804
14:52:55,9.96,--,36,35856
14:52:50,9.96,--,168,167328
14:52:45,9.96,--,256,254976
14:52:40,9.96,--,55,54780
14:52:34,9.96,--,131,130476
14:52:30,9.96,--,120,119520
14:52:24,9.96,--,119,118524
14:52:20,9.96,--,40,39840
14:52:15,9.96,--,61,60756
14:52:09,9.96,--,46,45816
14:52:04,9.96,--,32,31872
14:51:59,9.96,--,91,90636
14:51:54,9.96,--,168,167328
14:51:49,9.96,--,32,31872
14:51:44,9.96,--,90,89640
14:51:39,9.96,--,46,45816
14:51:34,9.96,--,50,49800
14:51:29,9.96,--,73,72708
14:51:24,9.96,--,38,37848
14:51:19,9.96,--,146,145416
14:51:14,9.96,--,227,226092
14:51:09,9.96,--,168,167328
14:51:04,9.96,--,78,77688
14:50:59,9.96,--,75,74700
14:50:54,9.96,--,1893,1885428
14:50:49,9.96,--,73,72708
14:50:44,9.96,--,70,69720
14:50:39,9.96,--,45,44820
14:50:34,9.96,--,84,83664
14:50:29,9.96,--,110,109560
14:50:24,9.96,--,365,363540
14:50:19,9.96,--,147,146412
14:50:14,9.96,--,144,143424
14:50:09,9.96,--,51,50796
14:50:04,9.96,--,284,282864
14:49:59,9.96,--,35,34860
14:49:54,9.96,--,91,90636
14:49:49,9.96,--,139,138444
14:49:44,9.96,--,20,19920
14:49:39,9.96,--,81,80676
14:49:34,9.96,--,118,117528
14:49:29,9.96,--,616,613536
14:49:24,9.96,--,154,153384
14:49:19,9.96,--,262,260952
14:49:14,9.96,--,265,263940
14:49:09,9.96,--,35,34860
14:49:04,9.96,--,596,593616
14:48:59,9.96,--,34,33864
14:48:54,9.96,--,55,54780
14:48:49,9.96,--,91,90636
14:48:44,9.96,--,60,59760
14:48:39,9.96,--,139,138444
14:48:34,9.96,--,70,69720
14:48:29,9.96,--,692,689232
14:48:24,9.96,--,47,46812
14:48:19,9.96,--,104,103584
14:48:14,9.96,--,1355,1349580
14:48:09,9.96,--,106,105576
14:48:04,9.96,--,70,69720
14:47:59,9.96,--,239,238044
14:47:54,9.96,--,130,129480
14:47:49,9.96,--,453,451188
14:47:44,9.96,--,184,183264
14:47:39,9.96,--,88,87648
14:47:34,9.96,--,248,247008
14:47:29,9.96,--,581,578676
14:47:24,9.96,--,129,128484
14:47:19,9.96,--,235,234060
14:47:14,9.96,--,64,63744
