14:59:59,7.72,--,1451,1120202
14:59:49,7.72,--,102,79423
14:59:49,7.72,--,236,182192
14:59:44,7.72,--,165,127472
14:59:39,7.72,--,137,106474
14:59:34,7.72,--,132,102645
14:59:29,7.72,--,1800,1389600
14:59:24,7.72,--,70,54101
14:59:19,7.72,--,508,392176
14:59:14,7.72,--,517,399834
14:59:09,7.72,--,259,199978
14:59:04,7.72,--,638,492597
14:58:59,7.72,--,1512,1167264
14:58:54,7.72,--,2252,1738544
14:58:49,7.72,--,125,97210
14:58:44,7.72,--,2359,1821178
14:58:39,7.72,--,84,65589
14:58:29,7.72,--,2310,1783381
14:58:29,7.72,--,1740,1343280
14:58:24,7.72,--,2244,1733109
14:58:19,7.72,--,143,110426
14:58:14,7.72,--,2748,2121456
14:58:09,7.72,--,37,29274
14:58:04,7.72,--,2500,1930000
14:57:59,7.72,--,1750,1351061
14:57:54,7.72,--,2436,1880592
14:57:49,7.72,--,2878,2222495
14:57:44,7.72,--,120,92640
14:57:39,7.72,--,2182,1684565
14:57:34,7.72,--,2772,2140725
14:57:29,7.72,--,1558,1202837
14:57:24,7.72,--,96,74853
14:57:19,7.72,--,2324,1794869
14:57:14,7.72,--,2156,1664432
14:57:09,7.72,--,136,105733
14:57:04,7.72,--,2894,2234229
14:56:59,7.72,--,1940,1498421
14:56:54,7.72,--,191,147482
14:56:49,7.72,--,2323,1793386
14:56:44,7.72,--,289,223818
14:56:39,7.72,--,2378,1835877
14:56:29,7.72,--,3636,2806992
14:56:24,7.72,--,3550,2741279
14:56:14,7.72,--,1426,1100933
14:56:09,7.72,--,2160,1668261
14:56:04,7.72,--,1672,1290784
14:55:59,7.72,--,3892,3005365
14:55:49,7.72,--,2198,1696917
14:55:44,7.72,--,1836,1417392
14:55:39,7.72,--,4512,3484005
14:55:34,7.72,--,267,206154
14:55:29,7.72,--,5955,4597290
14:55:24,7.72,--,1564,1207408
14:55:19,7.72,--,2118,1635775
14:55:14,7.72,--,1848,1426656
14:55:09,7.72,--,2381,1838224
14:55:04,7.72,--,788,609077
14:54:59,7.72,--,3684,2844789
14:54:54,7.72,--,1630,1258421
14:54:49,7.72,--,2156,1664432
14:54:44,7.72,--,1764,1361808
14:54:39,7.72,--,2292,1770165
14:54:34,7.72,--,43,33226
14:54:29,7.72,--,3780,2918160
14:54:19,7.72,--,1889,1459018
14:54:19,7.72,--,2759,2129978
14:54:14,7.72,--,2076,1603413
14:54:09,7.72,--,2204,1701488
14:54:04,7.72,--,19,14698
14:53:59,7.72,--,4204,3245488
14:53:54,7.72,--,189,146618
14:53:49,7.72,--,84,64848
14:53:44,7.72,--,2373,1832048
14:53:34,7.72,--,2204,1702229
14:53:34,7.72,--,2616,2019552
14:53:29,7.72,--,31,23962
14:53:24,7.72,--,3613,2789946
14:53:19,7.72,--,158,122037
14:53:14,7.72,--,2286,1765471
14:53:09,7.72,--,1806,1394293
14:53:04,7.72,--,2291,1768682
14:52:59,7.72,--,242,187503
14:52:54,7.72,--,6757,5216496
14:52:44,7.72,--,89,69418
14:52:44,7.72,--,2564,1980149
14:52:39,7.72,--,2104,1624288
14:52:34,7.72,--,2153,1662208
14:52:29,7.72,--,180,138960
14:52:24,7.72,--,3629,2802298
14:52:19,7.72,--,59,45578
14:52:14,7.72,--,2148,1658997
14:52:09,7.72,--,1940,1497680
14:52:04,7.72,--,2227,1719274
14:51:59,7.72,--,400,308800
14:51:54,7.72,--,3560,2748320
14:51:49,7.72,--,60,46320
14:51:44,7.72,--,2131,1645162
14:51:34,7.72,--,2150,1660479
14:51:34,7.72,--,2298,1774117
14:51:29,7.72,--,2211,1706922
14:51:24,7.72,--,2158,1666655
14:51:19,7.72,--,134,103509
14:51:14,7.72,--,2215,1710010
14:51:09,7.72,--,1790,1382559
14:51:04,7.72,--,2159,1666778
14:50:54,7.72,--,1724,1330928
14:50:54,7.72,--,2146,1656773
14:50:49,7.72,--,118,91775
14:50:44,7.72,--,3286,2536853
14:50:39,7.72,--,1736,1340192
14:50:34,7.72,--,29,23098
14:50:29,7.72,--,3661,2826384
14:50:24,7.72,--,2137,1650474
14:50:19,7.72,--,248,192197
14:50:14,7.72,--,2120,1636640
14:50:09,7.72,--,1843,1422826
14:50:04,7.72,--,2240,1730021
14:49:59,7.72,--,29,22480
14:49:54,7.72,--,2120,1637381
14:49:49,7.72,--,32,25445
14:49:44,7.72,--,100,77200
14:49:39,7.72,--,2122,1638245
14:49:34,7.72,--,2353,1817226
14:49:29,7.72,--,2167,1672954
14:49:24,7.72,--,24,19269
14:49:19,7.72,--,2115,1632810
14:49:14,7.72,--,44,34709
14:49:09,7.72,--,4351,3359002
14:48:59,7.72,--,2120,1636640
14:48:44,7.72,--,2244,1732368
14:48:44,7.72,--,63,48666
14:48:39,7.72,--,2220,1714581
14:48:34,7.72,--,3884,2998448
14:48:24,7.72,--,56,43973
14:48:19,7.72,--,2196,1695312
14:48:09,7.72,--,2111,1629722
14:48:04,7.72,--,1732,1337845
14:47:59,7.72,--,3112,2402464
14:47:54,7.72,--,24,19269
14:47:49,7.72,--,2122,1638245
14:47:44,7.72,--,97,75594
14:47:39,7.72,--,2172,1676784
14:47:34,7.72,--,1730,1335621
14:47:29,7.72,--,2120,1637381
14:47:24,7.72,--,75,57930
14:47:18,7.72,--,2167,1672954
14:47:13,7.72,--,13,10746
14:47:08,7.72,--,2120,1637381
14:47:03,7.72,--,1710,1320181
14:46:58,7.72,--,2140,1652821
14:46:53,7.72,--,54,41749
14:46:48,7.72,--,2176,1679872
