15:00:02,13.16,--,8,11791
14:59:57,13.16,--,1210,1593518
14:59:52,13.16,--,60,80012
14:59:46,13.16,--,131,172659
14:59:41,13.16,--,30,40427
14:59:36,13.16,--,36,48007
14:59:31,13.16,--,4538,5973166
14:59:26,13.16,--,39,51376
14:59:21,13.16,--,53,70748
14:59:16,13.16,--,35,46323
14:59:11,13.16,--,30,39585
14:59:06,13.16,--,44,58956
14:59:01,13.16,--,263,346160
14:58:56,13.16,--,837,1101649
14:58:51,13.16,--,133,176028
14:58:46,13.16,--,1192,1569935
14:58:41,13.16,--,90,118755
14:58:36,13.16,--,89,117913
14:58:31,13.16,--,11,15160
14:58:26,13.16,--,711,935728
14:58:21,13.16,--,125,165079
14:58:16,13.16,--,31,41269
14:58:11,13.16,--,65,86750
14:58:06,13.16,--,225,296468
14:58:01,13.16,--,36,48007
14:57:56,13.16,--,707,930675
14:57:51,13.16,--,80,105280
14:57:46,13.16,--,144,189504
14:57:41,13.16,--,1324,1743436
14:57:36,13.16,--,327,430384
14:57:31,13.16,--,176,231616
14:57:26,13.16,--,244,321735
14:57:21,13.16,--,45,59799
14:57:16,13.16,--,22,29478
14:57:11,13.16,--,30,40427
14:57:06,13.16,--,90,119598
14:57:01,13.16,--,52,69063
14:56:56,13.16,--,263,347002
14:56:51,13.16,--,177,234142
14:56:46,13.16,--,26,35374
14:56:41,13.16,--,138,181923
14:56:36,13.16,--,216,285519
14:56:31,13.16,--,362,477550
14:56:21,13.16,--,19,25267
14:56:16,13.16,--,108,142338
14:56:06,13.16,--,250,330158
14:56:01,13.16,--,126,166763
14:55:51,13.16,--,65,85908
14:55:46,13.16,--,69,91804
14:55:41,13.16,--,72,95173
14:55:36,13.16,--,172,226562
14:55:31,13.16,--,81,107806
14:55:26,13.16,--,14,19371
14:55:21,13.16,--,10,13475
14:55:16,13.16,--,17,23582
14:55:11,13.16,--,3018,3972846
14:55:06,13.16,--,17,22740
14:55:01,13.16,--,193,255198
14:54:56,13.16,--,23,30320
14:54:51,13.16,--,23,31162
14:54:46,13.16,--,95,125493
14:54:41,13.16,--,113,149918
14:54:36,13.16,--,60,80012
14:54:31,13.16,--,99,130547
14:54:26,13.16,--,136,180239
14:54:21,13.16,--,42,55587
14:54:16,13.16,--,21,28636
14:54:11,13.16,--,508,669580
14:54:06,13.16,--,26,34531
14:54:01,13.16,--,71,94330
14:53:56,13.16,--,30,39585
14:53:51,13.16,--,111,146549
14:53:46,13.16,--,46,61483
14:53:41,13.16,--,209,276254
14:53:36,13.16,--,362,476707
14:53:30,13.16,--,272,357952
14:53:25,13.16,--,87,114544
14:53:20,13.16,--,117,154129
14:53:15,13.16,--,80,106122
14:53:10,13.16,--,16,21056
14:53:05,13.16,--,190,250145
14:53:00,13.16,--,21,27793
14:52:55,13.16,--,12,16844
14:52:50,13.16,--,33,44638
14:52:45,13.16,--,6,8422
14:52:40,13.16,--,24,32847
14:52:35,13.16,--,14,19371
14:52:30,13.16,--,17,23582
14:52:25,13.16,--,149,196241
14:52:20,13.16,--,30,39585
14:52:15,13.16,--,32,42112
14:52:10,13.16,--,72,96015
14:52:05,13.16,--,44,58956
14:52:00,13.16,--,90,119598
14:51:55,13.16,--,15,20213
14:51:50,13.16,--,10,13475
14:51:45,13.16,--,71,94330
14:51:40,13.16,--,19,25267
14:51:35,13.16,--,152,201295
14:51:30,13.16,--,8,11791
14:51:25,13.16,--,23,31162
14:51:20,13.16,--,10,13475
14:51:15,13.16,--,16,21056
14:51:10,13.16,--,30,39585
14:51:05,13.16,--,12,16002
14:51:00,13.16,--,162,213928
14:50:55,13.16,--,56,74117
14:50:50,13.16,--,14,19371
14:50:45,13.16,--,15,20213
14:50:40,13.16,--,56,74117
14:50:35,13.16,--,302,398379
14:50:30,13.16,--,17,23582
14:50:25,13.16,--,15,20213
14:50:20,13.16,--,24,32847
14:50:15,13.16,--,270,355425
14:50:10,13.16,--,2,3368
14:50:05,13.16,--,68,90119
14:50:00,13.16,--,57,75801
14:49:55,13.16,--,8,11791
14:49:50,13.16,--,7,9264
14:49:45,13.16,--,3,5053
14:49:40,13.16,--,13,17687
14:49:35,13.16,--,97,128862
14:49:30,13.16,--,3,4211
14:49:25,13.16,--,32,42112
14:49:20,13.16,--,2,3368
14:49:15,13.16,--,69,90961
14:49:10,13.16,--,55,72432
14:49:05,13.16,--,16,21056
14:49:00,13.16,--,26,35374
14:48:55,13.16,--,56,74117
14:48:49,13.16,--,44,58956
14:48:44,13.16,--,83,110333
14:48:39,13.16,--,24,32847
14:48:34,13.16,--,17,23582
14:48:29,13.16,--,53,69905
14:48:24,13.16,--,10,14318
14:48:19,13.16,--,24,32847
14:48:14,13.16,--,15,20213
14:48:09,13.16,--,28,37900
14:48:04,13.16,--,56,74117
14:47:59,13.16,--,19,26109
14:47:54,13.16,--,183,240880
14:47:49,13.16,--,42,55587
14:47:44,13.16,--,0,842
14:47:39,13.16,--,8,10949
14:47:34,13.16,--,257,339422
