15:00:09,17.55,--,20,35100
14:59:59,17.55,--,180,317584
14:59:54,17.55,--,348,612424
14:59:44,17.55,--,632,1109160
14:59:39,17.55,--,327,573955
14:59:29,17.55,--,108,191224
14:59:24,17.55,--,431,756475
14:59:14,17.55,--,104,184204
14:59:09,17.55,--,357,626745
14:58:59,17.55,--,92,163144
14:58:54,17.55,--,417,733449
14:58:49,17.55,--,134,235310
14:58:44,17.55,--,221,389469
14:58:39,17.55,--,444,779220
14:58:34,17.55,--,113,198525
14:58:29,17.55,--,228,400140
14:58:24,17.55,--,204,358020
14:58:19,17.55,--,710,1247594
14:58:09,17.55,--,115,201895
14:58:04,17.55,--,340,598384
14:57:54,17.55,--,142,249350
14:57:49,17.55,--,860,1509300
14:57:39,17.55,--,247,433555
14:57:34,17.55,--,865,1519689
14:57:24,17.55,--,88,156124
14:57:19,17.55,--,509,893505
14:57:04,17.55,--,33,59529
14:56:59,17.55,--,894,1569110
14:56:54,17.55,--,64,112320
14:56:49,17.55,--,374,657914
14:56:44,17.55,--,1502,2636150
14:56:29,17.55,--,92,161460
14:56:24,17.55,--,393,691329
14:56:14,17.55,--,453,795225
14:55:54,17.55,--,401,705369
14:55:44,17.55,--,156,275464
14:55:39,17.55,--,508,891540
14:55:29,17.55,--,91,159775
14:55:24,17.55,--,140,245700
14:55:19,17.55,--,10,17690
14:55:14,17.55,--,52,92944
14:55:09,17.55,--,65,115689
14:55:04,17.55,--,502,881150
14:54:54,17.55,--,43,75535
14:54:49,17.55,--,68,121024
14:54:44,17.55,--,103,180835
14:54:39,17.55,--,160,280800
14:54:34,17.55,--,664,1167004
14:54:24,17.55,--,129,228009
14:54:19,17.55,--,208,365040
14:54:09,17.55,--,150,263390
14:54:04,17.55,--,272,479044
14:53:54,17.55,--,160,282484
14:53:39,17.55,--,494,867110
14:53:39,17.55,--,100,175500
14:53:24,17.55,--,432,759844
14:53:24,17.55,--,220,386100
14:53:19,17.55,--,123,215935
14:53:14,17.55,--,191,335275
14:53:04,17.55,--,45,80589
14:52:59,17.55,--,92,161460
14:52:49,17.55,--,124,217620
14:52:44,17.55,--,82,144050
14:52:39,17.55,--,28,50824
14:52:34,17.55,--,260,456300
14:52:29,17.55,--,156,275464
14:52:19,17.55,--,154,270410
14:52:14,17.55,--,148,261424
14:52:04,17.55,--,355,623095
14:51:59,17.55,--,228,400140
14:51:48,17.55,--,61,108669
14:51:43,17.55,--,15,26395
14:51:38,17.55,--,72,126360
14:51:33,17.55,--,60,105300
14:51:28,17.55,--,32,57844
14:51:23,17.55,--,728,1277640
14:50:58,17.55,--,251,440575
14:50:58,17.55,--,221,389469
14:50:53,17.55,--,149,261705
14:50:43,17.55,--,101,178869
14:50:38,17.55,--,191,335275
14:50:28,17.55,--,168,294840
14:50:23,17.55,--,292,512460
14:50:13,17.55,--,96,168480
14:50:08,17.55,--,180,317584
14:49:58,17.55,--,174,305510
14:49:53,17.55,--,62,110354
14:49:43,17.55,--,82,144050
14:49:38,17.55,--,164,287820
14:49:33,17.55,--,89,157809
14:49:23,17.55,--,94,165110
14:49:08,17.55,--,71,124675
14:49:08,17.55,--,114,201614
14:49:03,17.55,--,95,166795
14:48:53,17.55,--,108,191224
14:48:53,17.55,--,296,519480
14:48:53,17.55,--,342,600350
14:48:38,17.55,--,48,84240
14:48:33,17.55,--,91,159775
14:48:28,17.55,--,118,208634
14:48:23,17.55,--,117,205545
14:48:18,17.55,--,44,78904
14:48:13,17.55,--,252,443944
14:48:03,17.55,--,126,221270
14:47:58,17.55,--,172,303544
14:47:48,17.55,--,89,157809
14:47:43,17.55,--,81,142365
14:47:33,17.55,--,161,284169
14:47:28,17.55,--,256,449280
14:47:18,17.55,--,316,556264
14:47:13,17.55,--,709,1244505
14:47:03,17.55,--,180,317584
14:46:58,17.55,--,153,270129
14:46:43,17.55,--,2061,3617265
14:46:38,17.55,--,21,38469
14:46:33,17.55,--,195,342295
14:46:23,17.55,--,152,266760
14:46:18,17.55,--,228,401824
14:46:08,17.55,--,1022,1793750
14:45:53,17.55,--,33,59529
14:45:48,17.55,--,95,166795
14:45:38,17.55,--,67,117655
14:45:33,17.55,--,121,213969
14:45:23,17.55,--,16,29764
14:45:18,17.55,--,295,517795
14:45:08,17.55,--,56,98280
14:45:03,17.55,--,111,194875
14:44:53,17.55,--,185,326289
14:44:38,17.55,--,41,72165
14:44:38,17.55,--,106,187574
14:44:33,17.55,--,148,259740
14:44:28,17.55,--,25,44085
14:44:23,17.55,--,33,59529
14:44:18,17.55,--,132,231660
14:44:13,17.55,--,246,431870
14:44:03,17.55,--,44,77220
14:43:58,17.55,--,16,29764
