15:00:02,18.59,--,9,16805
14:59:57,18.59,--,6,11154
14:59:52,18.59,--,6,11154
14:59:37,18.59,--,0,1784
14:59:37,18.59,--,10,18590
14:59:32,18.59,--,5,9369
14:59:27,18.59,--,16,31528
14:59:22,18.59,--,35,65139
14:59:07,18.59,--,8,14872
14:59:07,18.59,--,16,29744
14:59:02,18.59,--,2,5502
14:58:47,18.59,--,25,46549
14:58:37,18.59,--,18,35246
14:58:32,18.59,--,2,3718
14:58:27,18.59,--,22,40898
14:58:17,18.59,--,19,35395
14:58:12,18.59,--,10,20374
14:58:02,18.59,--,1,1933
14:57:57,18.59,--,12,22308
14:57:51,18.59,--,22,40898
14:57:46,18.59,--,30,55770
14:57:31,18.59,--,50,94734
14:57:26,18.59,--,27,50267
14:57:21,18.59,--,24,46400
14:57:16,18.59,--,26,48334
14:57:11,18.59,--,58,107822
14:57:06,18.59,--,1,1933
14:56:56,18.59,--,6,11154
14:56:51,18.59,--,2,5502
14:56:46,18.59,--,2,3718
14:56:41,18.59,--,100,185900
14:56:36,18.59,--,45,83729
14:56:26,18.59,--,2,5502
14:56:26,18.59,--,12,22308
14:56:21,18.59,--,38,70642
14:56:16,18.59,--,100,185900
14:56:11,18.59,--,5,9369
14:56:06,18.59,--,0,1784
14:55:51,18.59,--,2,3718
14:55:46,18.59,--,1,1933
14:55:41,18.59,--,50,92950
14:55:31,18.59,--,2,5502
14:55:21,18.59,--,5,9369
14:55:16,18.59,--,0,1784
14:55:06,18.59,--,19,35395
14:55:06,18.59,--,0,1784
14:55:01,18.59,--,108,200772
14:54:56,18.59,--,2,3718
14:54:51,18.59,--,14,26026
14:54:46,18.59,--,9,16805
14:54:41,18.59,--,12,24092
14:54:36,18.59,--,59,109755
14:54:21,18.59,--,0,1784
14:54:16,18.59,--,12,22308
14:54:06,18.59,--,1,1933
14:54:01,18.59,--,24,44616
14:53:56,18.59,--,0,1784
14:53:51,18.59,--,4,7436
14:53:46,18.59,--,5,9369
14:53:31,18.59,--,22,40898
14:53:25,18.59,--,20,37180
14:53:15,18.59,--,104,195120
14:53:05,18.59,--,1,1933
14:53:00,18.59,--,20,38964
14:52:50,18.59,--,40,74360
14:52:45,18.59,--,1,1933
14:52:35,18.59,--,4,9220
14:52:35,18.59,--,1,1933
14:52:30,18.59,--,50,92950
14:52:25,18.59,--,30,55770
14:52:20,18.59,--,2,5502
14:52:10,18.59,--,9,16805
14:52:10,18.59,--,10,18590
14:52:00,18.59,--,102,191402
14:52:00,18.59,--,5,9369
14:51:50,18.59,--,4,7436
14:51:50,18.59,--,4,9220
14:51:45,18.59,--,5,9369
14:51:40,18.59,--,4,7436
14:51:35,18.59,--,26,50118
14:51:30,18.59,--,20,37180
14:51:25,18.59,--,3,5651
14:51:20,18.59,--,100,185900
14:51:15,18.59,--,72,135632
14:51:05,18.59,--,31,57703
14:51:05,18.59,--,6,12938
14:51:00,18.59,--,14,26026
14:50:45,18.59,--,39,72575
14:50:35,18.59,--,0,1784
14:50:30,18.59,--,10,18590
14:50:25,18.59,--,6,11154
