15:00:02,13.59,--,25,33975
14:59:57,13.59,--,25,33975
14:59:37,13.59,--,5,6795
14:59:32,13.59,--,13,17667
14:59:27,13.59,--,68,92412
14:59:22,13.59,--,15,20385
14:59:17,13.59,--,218,296262
14:59:12,13.59,--,23,31257
14:59:07,13.59,--,132,179388
14:59:02,13.59,--,2,2718
14:58:47,13.59,--,25,33975
14:58:37,13.59,--,1,1359
14:58:32,13.59,--,3,4077
14:58:22,13.59,--,3,4077
14:58:17,13.59,--,10,13590
14:58:07,13.59,--,40,54360
14:58:02,13.59,--,10,13590
14:57:57,13.59,--,1,1359
14:57:31,13.59,--,15,20385
14:57:21,13.59,--,101,137259
14:57:11,13.59,--,11,14949
14:57:06,13.59,--,25,33975
14:56:56,13.59,--,10,13590
14:56:51,13.59,--,10,13590
14:56:46,13.59,--,6,8154
14:56:41,13.59,--,4,5436
14:56:26,13.59,--,5,6795
14:56:16,13.59,--,88,119592
14:56:06,13.59,--,13,17667
14:55:56,13.59,--,43,58437
14:55:46,13.59,--,4,5436
14:55:41,13.59,--,17,23103
14:55:36,13.59,--,2,2718
14:55:21,13.59,--,112,152208
14:55:06,13.59,--,76,103284
14:55:01,13.59,--,11,14949
14:54:56,13.59,--,1,1359
14:54:51,13.59,--,40,54360
14:54:46,13.59,--,23,31257
14:54:41,13.59,--,5,6795
14:54:36,13.59,--,25,33975
14:54:31,13.59,--,162,220470
14:54:26,13.59,--,1,1359
14:54:16,13.59,--,7,9513
14:54:11,13.59,--,10,13590
14:54:05,13.59,--,6,8154
14:54:00,13.59,--,5,6795
14:53:55,13.59,--,26,35334
14:53:50,13.59,--,15,20385
14:53:45,13.59,--,2,2718
14:53:35,13.59,--,36,48924
14:53:25,13.59,--,24,32616
14:53:20,13.59,--,47,63873
14:53:10,13.59,--,210,285390
14:53:05,13.59,--,8,10872
14:53:00,13.59,--,14,19026
14:52:55,13.59,--,1,1359
14:52:50,13.59,--,1,1359
14:52:40,13.59,--,5,6795
14:52:35,13.59,--,22,29898
14:52:30,13.59,--,17,23103
14:52:20,13.59,--,5,6795
14:52:15,13.59,--,2,2718
14:52:10,13.59,--,16,21744
14:52:05,13.59,--,1,1359
14:52:00,13.59,--,17,23103
14:51:55,13.59,--,2,2718
14:51:50,13.59,--,3,4077
14:51:45,13.59,--,10,13590
14:51:40,13.59,--,20,27180
14:51:35,13.59,--,5,6795
14:51:30,13.59,--,20,27180
14:51:25,13.59,--,35,47565
14:51:20,13.59,--,10,13590
14:51:15,13.59,--,15,20385
14:51:10,13.59,--,116,157644
14:50:55,13.59,--,3,4077
14:50:45,13.59,--,44,59796
14:50:35,13.59,--,13,17667
14:50:29,13.59,--,10,13590
14:50:24,13.59,--,51,69309
14:50:14,13.59,--,26,35334
14:50:09,13.59,--,6,8154
14:50:04,13.59,--,5,6795
14:49:59,13.59,--,7,9513
14:49:54,13.59,--,1,1359
14:49:49,13.59,--,5,6795
14:49:44,13.59,--,61,82899
14:49:39,13.59,--,1,1359
14:49:34,13.59,--,22,29898
14:49:24,13.59,--,16,21744
14:49:19,13.59,--,2,2718
14:49:14,13.59,--,2,2718
14:49:09,13.59,--,22,29898
14:49:04,13.59,--,10,13590
14:48:59,13.59,--,10,13590
14:48:54,13.59,--,13,17667
14:48:49,13.59,--,38,51642
14:48:44,13.59,--,11,14949
14:48:39,13.59,--,11,14949
14:48:34,13.59,--,6,8154
14:48:19,13.59,--,8,10872
14:48:14,13.59,--,6,8154
14:48:09,13.59,--,6,8154
14:47:59,13.59,--,1,1359
14:47:44,13.59,--,46,62514
14:47:39,13.59,--,23,31257
14:47:34,13.59,--,3,4077
14:47:19,13.59,--,1,1359
14:47:09,13.59,--,16,21744
14:46:59,13.59,--,20,27180
14:46:53,13.59,--,205,278595
14:46:48,13.59,--,102,138618
14:46:28,13.59,--,3,4077
14:46:23,13.59,--,2,2718
14:46:08,13.59,--,10,13590
14:45:58,13.59,--,5,6795
14:45:43,13.59,--,3,4077
14:45:28,13.59,--,6,8154
14:45:23,13.59,--,2,2718
14:45:08,13.59,--,26,35334
14:44:58,13.59,--,4,5436
14:44:53,13.59,--,64,86976
14:44:48,13.59,--,1,1929
14:44:43,13.59,--,26,35334
14:44:18,13.59,--,10,13590
14:44:08,13.59,--,6,8154
14:44:03,13.59,--,1,1359
14:43:53,13.59,--,3,4077
14:43:43,13.59,--,5,6795
14:43:22,13.59,--,2,2718
14:43:07,13.59,--,56,76104
14:43:02,13.59,--,6,8154
14:42:32,13.59,--,3,4077
14:42:22,13.59,--,20,27180
14:42:07,13.59,--,6,8154
14:41:57,13.59,--,100,135900
14:41:52,13.59,--,17,23103
14:41:47,13.59,--,2,2718
14:41:37,13.59,--,1,1359
14:41:22,13.59,--,24,32616
14:41:17,13.59,--,15,20385
14:41:12,13.59,--,1,1359
14:41:07,13.59,--,6,8154
14:41:02,13.59,--,1,1359
14:40:37,13.59,--,10,13590
14:40:17,13.59,--,7,9513
14:40:12,13.59,--,6,8154
14:40:02,13.59,--,1,1359
14:39:57,13.59,--,9,12231
14:39:52,13.59,--,10,13590
14:39:41,13.59,--,6,8154
14:39:11,13.59,--,6,8154
14:38:56,13.59,--,2,2718
14:38:31,13.59,--,3,4077
14:38:06,13.59,--,9,12231
14:37:41,13.59,--,6,8154
14:37:21,13.59,--,6,8154
14:37:06,13.59,--,6,8154
14:36:51,13.59,--,2,2718
14:36:41,13.59,--,10,13590
14:36:26,13.59,--,10,13590
14:36:10,13.59,--,10,13590
14:36:05,13.59,--,8,10872
14:36:00,13.59,--,5,6795
14:35:50,13.59,--,2,2718
14:35:10,13.59,--,5,6795
14:35:05,13.59,--,26,35334
14:35:00,13.59,--,20,27180
14:34:30,13.59,--,273,371007
14:34:10,13.59,--,3,4077
14:34:05,13.59,--,6,8154
14:33:35,13.59,--,1,1359
14:33:20,13.59,--,10,13590
14:33:05,13.59,--,6,8154
14:33:00,13.59,--,20,27180
14:32:55,13.59,--,10,13590
14:32:50,13.59,--,1,1359
14:32:29,13.59,--,23,31257
14:32:09,13.59,--,6,8154
14:32:04,13.59,--,1,1359
14:31:54,13.59,--,1,1359
14:31:44,13.59,--,7,9513
14:31:34,13.59,--,8,10872
14:31:29,13.59,--,1,1359
